가맹점구분번호,가맹점주소_세부,가맹점명,업종,상권,개설일,폐업일,프랜차이즈여부,가맹점주소
C40079D748,무학로 33,대성**,식료품,왕십리,2022-05-06,,0,무학로
615A623A22,무학로 33,이쉐*******,일식당,왕십리,2022-02-08,,0,무학로
43CB66F206,무학로 33,알로***,청과물,왕십리,2023-09-08,,0,무학로
9113E6AA56,무학로 33,방이***,축산물,왕십리,2018-10-31,,0,무학로
FD2A903C77,무학로 33,프랭************,햄버거,왕십리,2022-01-28,,0,무학로
DE1EB08231,무학로 33,본죽************,한식-죽,왕십리,2022-11-17,,1,무학로
5B5AE038F6,무학로 33,에픽*****,커피전문점,왕십리,2021-06-16,,0,무학로
EC9B3F9918,무학로 33,일일*********,한식-육류/고기,왕십리,2022-07-26,,0,무학로
98356F2FBA,무학로 33,조선********,한식-해물/생선,왕십리,2022-07-11,,0,무학로
39386D0931,상원1길 5,수*,한식-단품요리일반,뚝섬,2021-04-08,,0,상원
84645AB900,상원2길 1,플러*,양식,뚝섬,2021-12-15,,0,상원
AB0B0395C8,상원2길 1,키키**,일식당,뚝섬,2023-07-18,,0,상원
305F8B41E8,상원2길 1,희정***,한식-육류/고기,뚝섬,2018-07-05,,0,상원
C56839C38F,상원2길 3,호미*,백반/가정식,뚝섬,2021-04-08,,0,상원
6139F1970B,상원2길 3,메시********,한식-단품요리일반,뚝섬,2018-09-17,,0,상원
C45383D8D3,상원2길 6,나츠*,일식당,뚝섬,2024-09-11,,0,상원
DC91CAB11B,상원2길 6,네모*,베이커리,뚝섬,2023-10-27,,0,상원
5C5F3498B3,상원2길 7,봉쥬*********,동남아/인도음식,뚝섬,2017-09-01,,0,상원
A026B58660,상원4길 4,사흘**,양식,뚝섬,2020-02-28,,0,상원
2D9247837A,상원4길 6,은사**************,분식,뚝섬,2023-10-12,,0,상원
CADFDBF8E5,상원4길 9,화로**,한식-육류/고기,뚝섬,2023-04-07,,0,상원
58D324F8BD,상원6길 2,릴레***********,카페,뚝섬,2021-05-26,,0,상원
57A742D22B,상원6길 3,신명***,백반/가정식,뚝섬,2022-12-13,,0,상원
7E63F9E0CF,상원6길 6,리틀****,카페,뚝섬,2023-08-18,2025-07-10,0,상원
8A4528C2DE,상원6길 6,카모*,한식-국밥/설렁탕,뚝섬,2024-11-15,,0,상원
E58F84D462,상원6길 8,소적*****,카페,뚝섬,2017-11-16,,1,상원
23B2E3C466,상원6길 8,황귀****,한식-육류/고기,뚝섬,2020-04-14,,0,상원
D877FBFA11,상원8길 1,플라********,커피전문점,뚝섬,2020-02-26,,0,상원
119075288D,상원길 17,삽다****,한식-육류/고기,뚝섬,2024-03-28,,0,상원길
79F8A1BFD2,상원길 17,퍼응***********,동남아/인도음식,뚝섬,2020-07-03,,0,상원길
9041A4EB80,상원길 19,카페****,카페,뚝섬,2024-10-14,,0,상원길
2B9B91BE0C,상원길 19,청정*,일식-샤브샤브,뚝섬,2017-10-12,,0,상원길
C7CFDB1BF1,상원길 19,청담***,한식-국밥/설렁탕,뚝섬,2022-03-14,,0,상원길
28F229AEF2,상원길 24,뚝섬**,분식,뚝섬,2022-06-24,,0,상원길
AA351B2BFF,상원길 26,바이*********,커피전문점,뚝섬,2023-07-21,,0,상원길
27F2AD0786,상원길 36,서래********,한식-육류/고기,뚝섬,2019-09-23,,0,상원길
402A6EA562,상원길 39,파리********,베이커리,뚝섬,2021-06-08,,1,상원길
73583653A0,상원길 40,뚝섬****,분식,뚝섬,2017-10-20,2025-08-11,0,상원길
A9FCCF1023,상원길 40,불난*******,호프/맥주,뚝섬,2018-05-30,,0,상원길
22472FE723,상원길 40,손박****,한식-국수/만두,뚝섬,2019-10-10,,0,상원길
DABB8F4DFF,상원길 44,플*,베이커리,뚝섬,2020-01-13,,0,상원길
12E149DC7F,상원길 46,더킹*,일식-덮밥/돈가스,뚝섬,2021-01-14,,0,상원길
01FD0FCC3D,상원길 49,그리*****,카페,뚝섬,2023-11-22,,0,상원길
3FEABA501A,상원길 50,도시******,반찬,뚝섬,2023-06-29,,0,상원길
58BB43C891,상원길 50,부엉*,식료품,뚝섬,2024-08-02,,0,상원길
30A93020E1,상원길 51,민정*********,백반/가정식,뚝섬,2019-09-27,,0,상원길
2ABC68FBCD,상원길 52,프레*********,한식-단품요리일반,뚝섬,2024-10-15,,0,상원길
9934EF5B85,상원길 58,땅스********,한식-단품요리일반,뚝섬,2023-10-16,,0,상원길
56571ACABD,상원길 59,쌍용********,농산물,뚝섬,2022-08-25,,0,상원길
94B1AD89FE,상원길 59,꼬꼬*******,백반/가정식,뚝섬,2020-05-07,,1,상원길
C6100F7EF1,상원길 60,엄마**,반찬,뚝섬,2020-09-22,,0,상원길
EDE992B70F,상원길 63,쌍용***,축산물,뚝섬,2022-03-10,,0,상원길
668C9F56AA,상원길 69,컴인**,와인바,뚝섬,2022-10-26,,0,상원길
36FA50BD7D,상원길 81,그릭****,카페,뚝섬,2024-01-09,,0,상원길
59AA2F0CFE,상원길 82,성수***,한식-찌개/전골,뚝섬,2018-08-17,,0,상원길
029F2B4A59,송정6길 5,로우*,카페,송정,2022-04-20,,0,송정
E7ADF04349,송정6길 8,하*,카페,송정,2024-11-04,,0,송정
E7EF031D24,송정길 22,비가*,카페,송정길,2020-10-19,,0,송정길
AE54B681DC,송정길 40,스위****,카페,송정길,2024-04-09,,0,송정길
60334AB92C,용답길 85,투썸*********,커피전문점,답십리,2022-10-17,,1,용답길
9F35038F41,장터3길 1,금호**,일식-샤브샤브,금남시장,2024-07-29,,0,장터
CDFDDEE207,장터5길 4,이모****,한식-단품요리일반,금남시장,2022-12-21,,0,장터
376525721B,장터5길 5,쏘쏘**,포장마차,금남시장,2024-08-06,,0,장터
4D789D747A,장터5길 5,명품****,한식-육류/고기,금남시장,2017-04-11,,0,장터
87F32C98C1,장터길 15,단과*,청과물,금남시장,2022-08-04,,0,장터길
81502BD7CA,장터길 19,카페********,아이스크림/빙수,금남시장,2024-04-17,,0,장터길
933122CC60,장터길 20,신전***,분식,금남시장,2021-08-17,,1,장터길
BE0A7DD7AB,장터길 24,더벤*,커피전문점,금남시장,2023-06-27,,1,장터길
F907A9A2FF,장터길 26,테라***,호프/맥주,금남시장,2019-11-11,,0,장터길
969C25043A,장터길 29,빵(****,베이커리,금남시장,2017-08-25,,0,장터길
C6363F8E19,장터길 30,메가*********,커피전문점,금남시장,2020-02-04,,1,장터길
8AD0AE30E8,장터길 31,금선**,한식-육류/고기,금남시장,2023-08-16,,0,장터길
18AE11C714,장터길 32,금호***,한식-육류/고기,금남시장,2019-04-04,,0,장터길
295F86E07D,장터길 33,길동*******,일식-우동/소바/라면,금남시장,2018-10-26,,0,장터길
39255E94C6,장터길 35,누림**,축산물,금남시장,2021-11-09,,0,장터길
4E9408836B,장터길 35,참기*,식품 제조,금남시장,2022-07-07,,0,장터길
DC6768DBDA,장터길 35,원조***,한식-육류/고기,금남시장,2020-12-07,,0,장터길
7D728F3B80,장터길 38,금호*****,치킨,금남시장,2022-05-19,,0,장터길
D5CE662890,장터길 39,거평**,축산물,금남시장,2017-11-07,,0,장터길
D3965999F4,장터길 41,총각*******,치킨,금남시장,2020-08-10,,0,장터길
A35823D681,장터길 41,원더*****,베이커리,금남시장,2021-01-04,,0,장터길
4D78A9732C,장터길 42,한우**,축산물,금남시장,2022-07-21,,0,장터길
80DB3D6336,장터길 43,피자*****,피자,금남시장,2020-02-20,,1,장터길
B791125FD3,장터길 44,금호*******,청과물,금남시장,2023-06-21,,0,장터길
C135324315,장터길 45,북어**,수산물,금남시장,2018-10-10,,0,장터길
61184A5430,장터길 47,진미***,한식-육류/고기,금남시장,2021-04-26,,0,장터길
96694B7FF6,장터길 51,킨토*,일식당,금남시장,2024-05-14,,0,장터길
A9C97F11F5,장터길 51,수철*,한식-단품요리일반,금남시장,2024-09-12,,0,장터길
B372695116,행당로 43,만득***,백반/가정식,행당,2016-12-23,,0,행당로
E1AA339E20,행당로 75,김영*****,반찬,행당,2017-03-15,,0,행당로
422F127F2C,행당로 75,굽네**,치킨,행당,2022-10-04,,1,행당로
0904E1A37E,행당로 75,샬룸**,청과물,행당,2023-01-13,,0,행당로
55CE7C8582,행당로 75,축협*****,축산물,행당,2019-12-19,,0,행당로
AC98B923AE,행당로 75,아이*********,아이스크림/빙수,행당,2023-04-12,,0,행당로
E51D6B5EE4,행당로 76,60*******,치킨,행당,2020-09-24,,1,행당로
4FFDE025F1,행당로 76,정관******,건강식품,행당,2022-03-28,,1,행당로
AF202842B3,행당로 79,커*,카페,행당,2018-03-23,,0,행당로
241A9CFA07,행당로 79,쌍둥*******,수산물,행당,2019-09-16,2025-07-30,0,행당로
9D1FE7C12C,행당로 79,신앙***,식료품,행당,2022-09-15,,1,행당로
4CD0E0A0DC,행당로 79,아이*******,아이스크림/빙수,행당,2021-08-10,,1,행당로
F17FFADBDA,행당로 82,한마***,청과물,행당,2018-10-11,,0,행당로
8FF6E51D2C,행당로 82,대*,청과물,행당,2020-07-13,,0,행당로
5BB5DF8D62,행당로 84,달다*****,카페,행당,2023-01-20,,0,행당로
896B3E4961,행당로 84,조여*,식료품,행당,2020-01-10,,0,행당로
BF88411DC5,행당로 84,행복*****,식료품,행당,2021-10-07,,0,행당로
A776C445D3,행당로 84,롯데***********,햄버거,행당,2024-09-24,,1,행당로
9F920B9CA9,행당로 84,칠월*****,베이커리,행당,2023-02-28,,0,행당로
297CF99623,행당로 84,맘스****,백반/가정식,행당,2018-01-04,,0,행당로
6CA4937A72,행당로 84,한진**,떡/한과 제조,행당,2017-05-04,,0,행당로
4D712FD5CB,행당로 84,윌비*************,한식-단품요리일반,행당,2024-04-15,,0,행당로
A3801B70AE,행당로 87,행당*****,분식,행당,2023-06-27,,0,행당로
B331A6B056,행당로 87,태은**,분식,행당,2023-12-22,,0,행당로
120283327E,행당로 87,카페***,카페,행당,2019-07-09,,0,행당로
9B9E1448A4,행당로 87,노랑**,식료품,행당,2022-06-02,,0,행당로
E57C9021F7,행당로 87,블랙******,중식당,행당,2021-07-28,,0,행당로
9D2DDAAB87,행당로 87,꼬꼬***,백반/가정식,행당,2017-04-27,,1,행당로
6C96251704,뚝섬로  385-32,찌개**,한식-단품요리일반,성수,2012-04-06,,1,뚝섬로
51114863DE,마장로37길  45,대영**,축산물,마장동,2012-05-24,,0,마장로
B3A7F2509A,마장로37길  51,조양**,축산물,마장동,2012-09-06,,0,마장로
E4899A583F,마조로11길  13,브릭****,카페,한양대,2012-06-01,,0,마조로
1F75656163,아차산로  50-1,전주******,한식-국밥/설렁탕,뚝섬,2010-02-08,,0,아차산로
FC69270591,고산자로14길 26.,미그**************,커피전문점,왕십리,2019-11-21,,0,고산자로
23A7CC4CFE,고산자로24길 11.,한우*****,축산물,마장동,2016-03-31,,0,고산자로
FD67E697FF,고산자로24길 11.,한우**,한식-육류/고기,마장동,2016-04-29,,0,고산자로
81C55F8941,고산자로24길 4-1,대림**,축산물,마장동,2014-09-25,,0,고산자로
485B0A3591,고산자로2길 4-1.,크우***,한식-육류/고기,왕십리,2009-02-10,,0,고산자로
D631BCEA77,고산자로2길 6-3.,동이*,요리주점,왕십리,2013-09-04,,0,고산자로
E43C1CDC68,고산자로6가길 36,옛고*,한식-단품요리일반,왕십리,2008-07-03,,0,고산자로
B91AFC4E86,고산자로6가길 44,또래*******,치킨,왕십리,2003-08-28,,1,고산자로
93F44D89BB,고산자로6길 40 .,함지*,백반/가정식,왕십리,2004-05-17,,0,고산자로
7635F397CD,고산자로8길 23-1,제일**,분식,왕십리,2009-03-30,,0,고산자로
055EDDDD01,광나루로 240-20.,이현*****,한식-단품요리일반,뚝섬,2020-06-26,,0,광나루로
D3556C1BB8,광나루로11길 10.,이레**,분식,뚝섬,2012-07-06,,0,광나루로
BDDF5CFB2D,광나루로11길 37.,남양***,축산물,뚝섬,2005-07-28,,0,광나루로
7825F19A1A,광나루로4길 8-1.,쁘띠**,베이커리,성수,2014-07-14,,0,광나루로
502658D9C9,금호산2길 22-10.,금호**,카페,금남시장,2018-04-30,,0,금호산
B7970DDBAC,독서당로 301-59.,알뜰**,건어물,금남시장,2015-02-03,,0,독서당로
521E3795E3,독서당로 303-10.,해밀**,백반/가정식,금남시장,2009-09-07,,0,독서당로
B8787E12FB,독서당로40길 33.,척스****,호프/맥주,옥수,2015-08-27,,0,독서당로
64835E743B,독서당로40길 33.,옥수****,한식-육류/고기,옥수,2013-12-02,,0,독서당로
8E8B1D725E,독서당로46길 35.,심가***,한식-단품요리일반,금남시장,2015-04-24,,0,독서당로
890A5CC5E0,독서당로51길 31.,함평**,백반/가정식,금남시장,2011-12-21,,0,독서당로
F3D4CF71FF,독서당로60길 10.,신샘******,식료품,금남시장,2012-04-13,,0,독서당로
5D4A7C44B2,마장로25길 11-2.,진성**,백반/가정식,마장동,2002-06-29,,0,마장로
9769F49AB2,마장로31가길 18.,연흥*****,축산물,마장동,2015-05-28,,0,마장로
22BDEE04F4,마장로31길 14-2.,대박****,축산물,마장동,2015-08-10,,0,마장로
FB36289140,마장로35나길 3-1,희망**,축산물,마장동,2013-05-24,,0,마장로
8CA71260B2,마장로35나길 37.,이모*****,분식,마장동,2008-01-29,,0,마장로
AAC3D4597D,마장로35다길 18.,마장***,축산물,마장동,2017-02-08,,0,마장로
5417C5A2AE,마장로37길 53-9.,회*,축산물,마장동,2016-05-11,,0,마장로
62A9B7888B,마장로39가길 61.,이롬********,건강식품,마장동,1999-11-05,,1,마장로
CB42B1688B,무학로10길 29-1.,카페*************,카페,왕십리,2016-07-22,,0,무학로
7EAC320AA6,무학봉16길 18-1.,송희****,농산물,왕십리,2016-06-16,,0,무학봉
FF3C3A8704,서울숲2길 15-12.,스페******,카페,뚝섬,2023-06-21,,0,서울숲
A6CA3DD492,서울숲2길 32-14.,뤼들********************,주류,뚝섬,2012-04-23,,0,서울숲
2FF80BC960,서울숲4길 16-19.,우*,카페,뚝섬,2017-12-20,,0,서울숲
5BC9440DAF,서울숲4길 26-14.,그레******,카페,뚝섬,2017-12-05,,0,서울숲
1C9BB3C08A,성덕정15길 2-12.,영수**,한식-육류/고기,성수,2014-09-12,,0,성덕정
E7FB9EBA6B,성덕정15길 4-17.,푸른****,한식-해물/생선,성수,2016-06-01,,0,성덕정
ED0AED2575,성덕정15길 6-59.,진국***,한식-국밥/설렁탕,성수,2016-05-26,,0,성덕정
D670574C48,성수이로20길 10.,이북*****,한식-단품요리일반,성수,2010-08-13,,0,성수이로
92FF17F070,성수이로24길 38.,육*,한식-단품요리일반,자양,2024-01-05,,0,성수이로
ED180381CA,성수이로7가길 21,피터*,백반/가정식,성수,2007-04-06,,0,성수이로
15467D0BEC,성수이로7가길 6.,한세***,백반/가정식,성수,2007-03-30,,0,성수이로
6FC1133E9A,성수일로10길 26.,예바*,한식-단품요리일반,성수,2014-07-25,,0,성수일로
274F7C9F52,성수일로11길 10.,H커*****,커피전문점,뚝섬,2014-05-29,,0,성수일로
54537D2AD9,성수일로12길 20.,라보*,베이커리,성수,2013-12-23,,0,성수일로
05D0F780F0,성수일로12길 20.,돈이******,백반/가정식,성수,2015-04-24,,0,성수일로
DC88E0D1FD,성수일로12길 23.,리틀****,양식,성수,2016-07-21,,0,성수일로
C5E2F46391,성수일로12길 25.,엄마****,백반/가정식,성수,2013-08-06,,0,성수일로
863104F16A,성수일로12길 25.,금돼*,한식-육류/고기,성수,2011-10-05,,0,성수일로
FFAC8CC0F7,성수일로12길 27.,일미****,한식-국밥/설렁탕,성수,2009-04-24,,0,성수일로
20BEAD80DD,성수일로12길 27.,성수*,한식-단품요리일반,성수,2015-05-08,,0,성수일로
7EAF110EFF,성수일로12길 36.,탕*,한식-찌개/전골,성수,2011-08-11,,0,성수일로
B269C5084C,성수일로3길 7-7.,바로*,양식,성수,2015-10-21,,0,성수일로
FCA52160AF,아차산로11길 26.,마르***,식료품,성수,2019-03-11,,0,아차산로
0174C56C09,아차산로11길 26.,햄찌*********,식료품,성수,2022-02-10,,0,아차산로
E71F240C4E,아차산로11길 27.,오뚜***,식료품,성수,2011-08-10,,1,아차산로
62B867788E,아차산로13길 33.,패티**,햄버거,성수,2021-07-09,,0,아차산로
9978494070,아차산로13길 37.,마루***,일식당,성수,2022-01-12,,0,아차산로
EECEBE2010,아차산로13길 37.,오키**,일식-초밥/롤,성수,2016-07-07,,0,아차산로
2858CD7B1D,아차산로13길 48.,비엠*****,식품 제조,성수,2014-05-12,,0,아차산로
6F5E4689DB,아차산로13길 48.,한경****,한식-국밥/설렁탕,성수,2015-10-02,,0,아차산로
C30D7020C4,아차산로15길 10.,탑와***,주류,성수,2010-03-15,,0,아차산로
499F119A8A,아차산로15길 10.,Ca**************,커피전문점,성수,2011-01-27,,0,아차산로
C65FEFD6D4,아차산로17길 26.,투달***************************,커피전문점,성수,2014-11-28,,0,아차산로
D04EE73563,아차산로17길 26.,반가*****,한식-단품요리일반,성수,2020-01-07,,0,아차산로
B35562BF7A,아차산로17길 48.,봉추********,한식-육류/고기,성수,2021-12-07,,1,아차산로
D592366647,아차산로17길 49.,완백**************,한식-단품요리일반,성수,2023-02-27,,0,아차산로
17DAB44CD4,아차산로7길 14-1,쭈꾸****,한식-해물/생선,성수,2015-07-30,,0,아차산로
13D9737A1D,왕십리광장로 17.,공차******,차,왕십리,2016-02-23,,1,왕십리광장로
370B4F40C3,왕십리광장로 17.,전자**,담배,왕십리,2010-12-01,,0,왕십리광장로
8D18C2E99F,왕십리광장로 17.,달다*******,카페,왕십리,2024-06-04,,0,왕십리광장로
842D25724F,왕십리광장로 17.,투썸*********,커피전문점,왕십리,2016-07-22,,1,왕십리광장로
87BD99FCEF,왕십리광장로 17.,나마*******,동남아/인도음식,왕십리,2019-10-02,,0,왕십리광장로
5C3A9D7C5A,왕십리로14길 18.,대돈*,한식-육류/고기,뚝섬,2023-07-11,,0,왕십리로
D3C9F2C2F5,왕십리로14길 30.,성수****,한식-국밥/설렁탕,뚝섬,2021-03-22,,0,왕십리로
1D47B2E51D,왕십리로20길 18.,돈구*,한식-육류/고기,왕십리,2016-12-06,,0,왕십리로
16E393FC45,왕십리로20길 38.,묵은********,한식-육류/고기,왕십리,2005-11-10,,0,왕십리로
DAD28E1892,왕십리로20길 9-1,남도*,한식-찌개/전골,왕십리,2000-07-18,,0,왕십리로
AE8886AFC8,왕십리로21가길 1,남원***,한식-해물/생선,왕십리,2002-04-01,,1,왕십리로
0BAEC93CDE,왕십리로21길 11.,야마*****,일식당,왕십리,2016-01-22,,0,왕십리로
57F39CB90C,왕십리로21길 13.,재수**********,한식-감자탕,왕십리,2016-12-15,,0,왕십리로
1F2F62794C,왕십리로21길 14.,수제******,한식-국수/만두,왕십리,1995-10-23,,0,왕십리로
A5BF54D22B,왕십리로21길 16.,왕십*****,인삼제품,왕십리,2001-09-14,,0,왕십리로
79B22CEF8E,왕십리로21길 17.,행*,호프/맥주,왕십리,2011-12-05,,0,왕십리로
C1853F0228,왕십리로21길 17.,높은*******,한식-해물/생선,왕십리,2016-05-27,,0,왕십리로
