가맹점구분번호,가맹점주소,가맹점명,업종,상권,개설일,폐업일,프랜차이즈여부
23D471DB19,마조로 17,칠칠********,한식-육류/고기,한양대,2020-02-21,,1
2E4C72C286,마조로 17,고품*******,한식-육류/고기,한양대,2022-07-15,,0
51CD26A022,마조로 17,20*********,한식-육류/고기,한양대,2024-05-09,,0
442C98A349,마조로 17,카모*******,한식-단품요리일반,한양대,2019-05-02,,1
209ED3E24F,마조로 17,브로***********,한식-단품요리일반,한양대,2020-10-16,,0
ED1607CD38,마조로 17,깡우*,한식-단품요리일반,한양대,2021-03-05,,0
5A4AFCC360,마조로 20,분9********,백반/가정식,한양대,2023-09-07,,0
CB2F55FC97,마조로 21,서울***,한식-육류/고기,한양대,2022-09-19,,0
406403403D,마조로 21,프레**************,한식-단품요리일반,한양대,2023-11-21,,0
E3B9A9EE3A,마조로 22,월드********,담배,한양대,2023-07-14,,0
2FC958A309,마조로 22,슬로********,양식,한양대,2024-04-25,,0
8ACBECB172,마조로 24,이삭********,샌드위치/토스트,한양대,2022-02-21,,1
AEA94BDAF5,마조로 24,샐러******,한식-단품요리일반,한양대,2021-10-25,,1
4972FC2750,마조로 25,수지**,요리주점,한양대,2018-09-20,,0
86263312C9,마조로 25,파머********,샌드위치/토스트,한양대,2024-11-07,,0
6C7874EB50,마조로 25,베스********,아이스크림/빙수,한양대,2020-07-13,,1
8E3B9888E3,마조로 27,맨스****,커피전문점,한양대,2020-07-13,,0
4B5922FA5E,마조로 27,램플*********,백반/가정식,한양대,2024-10-30,,1
2DCC4A585C,마조로 27,계경*********,한식-단품요리일반,한양대,2019-05-23,,1
AD4AB01B65,마조로 29,백소******,일식당,한양대,2022-06-30,,0
DCF7BBE73E,마조로 30,두끼*****,분식,한양대,2023-10-11,,1
89E10906CA,마조로 30,한골*****,중식당,한양대,2023-02-27,,0
01DB89157C,마조로 30,프랭********,햄버거,한양대,2022-01-17,,0
CEC2707AF8,마조로 30,컴포**********,커피전문점,한양대,2023-11-01,,1
BD50B5B681,마조로 30,행복*********,한식-단품요리일반,한양대,2023-02-28,,0
D9A857451B,마조로 31,더클**,양식,한양대,2024-10-29,,0
92615FFF8B,마조로 32,호치******,치킨,한양대,2019-04-22,,1
B2097EA52F,마조로 33,호호**,백반/가정식,한양대,2024-08-05,,0
30D877AA68,마조로 35,틈새*******,분식,한양대,2021-08-05,,1
1581AAB9F5,마조로 42,한대****,식료품,한양대,2023-11-07,,0
7DFEFACC2E,마조로 43,긴자********,일식당,한양대,2024-05-07,,0
5D9E5F8645,마조로 47,텐페***************,카페,한양대,2021-11-17,,0
7D693A219F,마조로 55,꽃자*,농산물,한양대,2023-12-29,,0
54DB8CEB48,마조로 58,코지**************,베이커리,한양대,2024-09-12,,0
CC35AA9223,마조로 59,네네******,치킨,한양대,2024-03-15,,1
DCC50120CB,마조로 59,쓰리**************,식료품,한양대,2021-04-21,,0
9AA2D092B7,마조로 59,아이**********,아이스크림/빙수,한양대,2022-06-14,,0
892B53ACE9,마조로 61,술이********,백반/가정식,한양대,2021-06-10,,0
3CBD6CE416,마조로 67,요커***********,카페,한양대,2024-02-19,,0
4EBEB61964,매봉길 20,스시*********,일식당,옥수,2020-09-03,,0
8C3A8E3FD0,매봉길 20,라구***,베이커리,옥수,2022-05-25,,0
30623F3257,매봉길 30,카페****,카페,옥수,2018-01-25,,0
F65588F354,매봉길 48,벨기***,베이커리,옥수,2021-01-19,,0
41B1FC479A,매봉길 50,오트**,카페,옥수,2021-09-28,,0
A23C892A48,매봉길 50,농수**,수산물,옥수,2021-09-28,,0
6D5D9F5BBD,매봉길 50,알뜰**,식료품,옥수,2018-06-25,,0
23B2C0A1ED,매봉길 50,아*,중식당,옥수,2021-09-17,,0
27BA4A6AFF,매봉길 50,스페*****,한식-육류/고기,옥수,2024-09-09,,0
FEC2FCF4DA,무학로 22,이디***********,커피전문점,왕십리,2019-11-26,,1
7EB27EF0B4,무학로 26,화수*****,베이커리,왕십리,2017-07-06,,0
767D03BC73,무학로 33,모모**,분식,왕십리,2019-01-04,,0
DA16B2905C,무학로 33,식물****,분식,왕십리,2022-03-07,,0
D4AD2AD30A,무학로 33,코끼****,분식,왕십리,2024-06-13,,0
81C425F47D,무학로 33,쉘리*****,카페,왕십리,2023-09-18,,0
C40079D748,무학로 33,대성**,식료품,왕십리,2022-05-06,,0
615A623A22,무학로 33,이쉐*******,일식당,왕십리,2022-02-08,,0
43CB66F206,무학로 33,알로***,청과물,왕십리,2023-09-08,,0
9113E6AA56,무학로 33,방이***,축산물,왕십리,2018-10-31,,0
FD2A903C77,무학로 33,프랭************,햄버거,왕십리,2022-01-28,,0
DE1EB08231,무학로 33,본죽************,한식-죽,왕십리,2022-11-17,,1
5B5AE038F6,무학로 33,에픽*****,커피전문점,왕십리,2021-06-16,,0
EC9B3F9918,무학로 33,일일*********,한식-육류/고기,왕십리,2022-07-26,,0
98356F2FBA,무학로 33,조선********,한식-해물/생선,왕십리,2022-07-11,,0
39386D0931,상원1길 5,수*,한식-단품요리일반,뚝섬,2021-04-08,,0
84645AB900,상원2길 1,플러*,양식,뚝섬,2021-12-15,,0
AB0B0395C8,상원2길 1,키키**,일식당,뚝섬,2023-07-18,,0
305F8B41E8,상원2길 1,희정***,한식-육류/고기,뚝섬,2018-07-05,,0
C56839C38F,상원2길 3,호미*,백반/가정식,뚝섬,2021-04-08,,0
6139F1970B,상원2길 3,메시********,한식-단품요리일반,뚝섬,2018-09-17,,0
C45383D8D3,상원2길 6,나츠*,일식당,뚝섬,2024-09-11,,0
DC91CAB11B,상원2길 6,네모*,베이커리,뚝섬,2023-10-27,,0
5C5F3498B3,상원2길 7,봉쥬*********,동남아/인도음식,뚝섬,2017-09-01,,0
A026B58660,상원4길 4,사흘**,양식,뚝섬,2020-02-28,,0
2D9247837A,상원4길 6,은사**************,분식,뚝섬,2023-10-12,,0
CADFDBF8E5,상원4길 9,화로**,한식-육류/고기,뚝섬,2023-04-07,,0
58D324F8BD,상원6길 2,릴레***********,카페,뚝섬,2021-05-26,,0
57A742D22B,상원6길 3,신명***,백반/가정식,뚝섬,2022-12-13,,0
7E63F9E0CF,상원6길 6,리틀****,카페,뚝섬,2023-08-18,2025-07-10,0
8A4528C2DE,상원6길 6,카모*,한식-국밥/설렁탕,뚝섬,2024-11-15,,0
E58F84D462,상원6길 8,소적*****,카페,뚝섬,2017-11-16,,1
23B2E3C466,상원6길 8,황귀****,한식-육류/고기,뚝섬,2020-04-14,,0
D877FBFA11,상원8길 1,플라********,커피전문점,뚝섬,2020-02-26,,0
119075288D,상원길 17,삽다****,한식-육류/고기,뚝섬,2024-03-28,,0
79F8A1BFD2,상원길 17,퍼응***********,동남아/인도음식,뚝섬,2020-07-03,,0
9041A4EB80,상원길 19,카페****,카페,뚝섬,2024-10-14,,0
2B9B91BE0C,상원길 19,청정*,일식-샤브샤브,뚝섬,2017-10-12,,0
C7CFDB1BF1,상원길 19,청담***,한식-국밥/설렁탕,뚝섬,2022-03-14,,0
28F229AEF2,상원길 24,뚝섬**,분식,뚝섬,2022-06-24,,0
AA351B2BFF,상원길 26,바이*********,커피전문점,뚝섬,2023-07-21,,0
27F2AD0786,상원길 36,서래********,한식-육류/고기,뚝섬,2019-09-23,,0
402A6EA562,상원길 39,파리********,베이커리,뚝섬,2021-06-08,,1
73583653A0,상원길 40,뚝섬****,분식,뚝섬,2017-10-20,2025-08-11,0
A9FCCF1023,상원길 40,불난*******,호프/맥주,뚝섬,2018-05-30,,0
22472FE723,상원길 40,손박****,한식-국수/만두,뚝섬,2019-10-10,,0
DABB8F4DFF,상원길 44,플*,베이커리,뚝섬,2020-01-13,,0
12E149DC7F,상원길 46,더킹*,일식-덮밥/돈가스,뚝섬,2021-01-14,,0
01FD0FCC3D,상원길 49,그리*****,카페,뚝섬,2023-11-22,,0
3FEABA501A,상원길 50,도시******,반찬,뚝섬,2023-06-29,,0
58BB43C891,상원길 50,부엉*,식료품,뚝섬,2024-08-02,,0
30A93020E1,상원길 51,민정*********,백반/가정식,뚝섬,2019-09-27,,0
2ABC68FBCD,상원길 52,프레*********,한식-단품요리일반,뚝섬,2024-10-15,,0
9934EF5B85,상원길 58,땅스********,한식-단품요리일반,뚝섬,2023-10-16,,0
56571ACABD,상원길 59,쌍용********,농산물,뚝섬,2022-08-25,,0
94B1AD89FE,상원길 59,꼬꼬*******,백반/가정식,뚝섬,2020-05-07,,1
C6100F7EF1,상원길 60,엄마**,반찬,뚝섬,2020-09-22,,0
EDE992B70F,상원길 63,쌍용***,축산물,뚝섬,2022-03-10,,0
668C9F56AA,상원길 69,컴인**,와인바,뚝섬,2022-10-26,,0
36FA50BD7D,상원길 81,그릭****,카페,뚝섬,2024-01-09,,0
59AA2F0CFE,상원길 82,성수***,한식-찌개/전골,뚝섬,2018-08-17,,0
029F2B4A59,송정6길 5,로우*,카페,송정,2022-04-20,,0
E7ADF04349,송정6길 8,하*,카페,송정,2024-11-04,,0
E7EF031D24,송정길 22,비가*,카페,송정길,2020-10-19,,0
AE54B681DC,송정길 40,스위****,카페,송정길,2024-04-09,,0
60334AB92C,용답길 85,투썸*********,커피전문점,답십리,2022-10-17,,1
9F35038F41,장터3길 1,금호**,일식-샤브샤브,금남시장,2024-07-29,,0
CDFDDEE207,장터5길 4,이모****,한식-단품요리일반,금남시장,2022-12-21,,0
376525721B,장터5길 5,쏘쏘**,포장마차,금남시장,2024-08-06,,0
4D789D747A,장터5길 5,명품****,한식-육류/고기,금남시장,2017-04-11,,0
87F32C98C1,장터길 15,단과*,청과물,금남시장,2022-08-04,,0
81502BD7CA,장터길 19,카페********,아이스크림/빙수,금남시장,2024-04-17,,0
933122CC60,장터길 20,신전***,분식,금남시장,2021-08-17,,1
BE0A7DD7AB,장터길 24,더벤*,커피전문점,금남시장,2023-06-27,,1
F907A9A2FF,장터길 26,테라***,호프/맥주,금남시장,2019-11-11,,0
969C25043A,장터길 29,빵(****,베이커리,금남시장,2017-08-25,,0
C6363F8E19,장터길 30,메가*********,커피전문점,금남시장,2020-02-04,,1
8AD0AE30E8,장터길 31,금선**,한식-육류/고기,금남시장,2023-08-16,,0
18AE11C714,장터길 32,금호***,한식-육류/고기,금남시장,2019-04-04,,0
295F86E07D,장터길 33,길동*******,일식-우동/소바/라면,금남시장,2018-10-26,,0
39255E94C6,장터길 35,누림**,축산물,금남시장,2021-11-09,,0
4E9408836B,장터길 35,참기*,식품 제조,금남시장,2022-07-07,,0
DC6768DBDA,장터길 35,원조***,한식-육류/고기,금남시장,2020-12-07,,0
7D728F3B80,장터길 38,금호*****,치킨,금남시장,2022-05-19,,0
D5CE662890,장터길 39,거평**,축산물,금남시장,2017-11-07,,0
D3965999F4,장터길 41,총각*******,치킨,금남시장,2020-08-10,,0
A35823D681,장터길 41,원더*****,베이커리,금남시장,2021-01-04,,0
4D78A9732C,장터길 42,한우**,축산물,금남시장,2022-07-21,,0
80DB3D6336,장터길 43,피자*****,피자,금남시장,2020-02-20,,1
B791125FD3,장터길 44,금호*******,청과물,금남시장,2023-06-21,,0
C135324315,장터길 45,북어**,수산물,금남시장,2018-10-10,,0
61184A5430,장터길 47,진미***,한식-육류/고기,금남시장,2021-04-26,,0
96694B7FF6,장터길 51,킨토*,일식당,금남시장,2024-05-14,,0
A9C97F11F5,장터길 51,수철*,한식-단품요리일반,금남시장,2024-09-12,,0
B372695116,행당로 43,만득***,백반/가정식,행당,2016-12-23,,0
E1AA339E20,행당로 75,김영*****,반찬,행당,2017-03-15,,0
422F127F2C,행당로 75,굽네**,치킨,행당,2022-10-04,,1
0904E1A37E,행당로 75,샬룸**,청과물,행당,2023-01-13,,0
55CE7C8582,행당로 75,축협*****,축산물,행당,2019-12-19,,0
AC98B923AE,행당로 75,아이*********,아이스크림/빙수,행당,2023-04-12,,0
E51D6B5EE4,행당로 76,60*******,치킨,행당,2020-09-24,,1
4FFDE025F1,행당로 76,정관******,건강식품,행당,2022-03-28,,1
AF202842B3,행당로 79,커*,카페,행당,2018-03-23,,0
241A9CFA07,행당로 79,쌍둥*******,수산물,행당,2019-09-16,2025-07-30,0
9D1FE7C12C,행당로 79,신앙***,식료품,행당,2022-09-15,,1
4CD0E0A0DC,행당로 79,아이*******,아이스크림/빙수,행당,2021-08-10,,1
F17FFADBDA,행당로 82,한마***,청과물,행당,2018-10-11,,0
8FF6E51D2C,행당로 82,대*,청과물,행당,2020-07-13,,0
5BB5DF8D62,행당로 84,달다*****,카페,행당,2023-01-20,,0
896B3E4961,행당로 84,조여*,식료품,행당,2020-01-10,,0
BF88411DC5,행당로 84,행복*****,식료품,행당,2021-10-07,,0
A776C445D3,행당로 84,롯데***********,햄버거,행당,2024-09-24,,1
9F920B9CA9,행당로 84,칠월*****,베이커리,행당,2023-02-28,,0
297CF99623,행당로 84,맘스****,백반/가정식,행당,2018-01-04,,0
6CA4937A72,행당로 84,한진**,떡/한과 제조,행당,2017-05-04,,0
4D712FD5CB,행당로 84,윌비*************,한식-단품요리일반,행당,2024-04-15,,0
A3801B70AE,행당로 87,행당*****,분식,행당,2023-06-27,,0
B331A6B056,행당로 87,태은**,분식,행당,2023-12-22,,0
120283327E,행당로 87,카페***,카페,행당,2019-07-09,,0
9B9E1448A4,행당로 87,노랑**,식료품,행당,2022-06-02,,0
E57C9021F7,행당로 87,블랙******,중식당,행당,2021-07-28,,0
9D2DDAAB87,행당로 87,꼬꼬***,백반/가정식,행당,2017-04-27,,1
6C96251704,뚝섬로  385-32,찌개**,한식-단품요리일반,성수,2012-04-06,,1
51114863DE,마장로37길  45,대영**,축산물,마장동,2012-05-24,,0
B3A7F2509A,마장로37길  51,조양**,축산물,마장동,2012-09-06,,0
E4899A583F,마조로11길  13,브릭****,카페,한양대,2012-06-01,,0
1F75656163,아차산로  50-1,전주******,한식-국밥/설렁탕,뚝섬,2010-02-08,,0
FC69270591,고산자로14길 26.,미그**************,커피전문점,왕십리,2019-11-21,,0
23A7CC4CFE,고산자로24길 11.,한우*****,축산물,마장동,2016-03-31,,0
FD67E697FF,고산자로24길 11.,한우**,한식-육류/고기,마장동,2016-04-29,,0
81C55F8941,고산자로24길 4-1,대림**,축산물,마장동,2014-09-25,,0
485B0A3591,고산자로2길 4-1.,크우***,한식-육류/고기,왕십리,2009-02-10,,0
D631BCEA77,고산자로2길 6-3.,동이*,요리주점,왕십리,2013-09-04,,0
E43C1CDC68,고산자로6가길 36,옛고*,한식-단품요리일반,왕십리,2008-07-03,,0
B91AFC4E86,고산자로6가길 44,또래*******,치킨,왕십리,2003-08-28,,1
93F44D89BB,고산자로6길 40 .,함지*,백반/가정식,왕십리,2004-05-17,,0
7635F397CD,고산자로8길 23-1,제일**,분식,왕십리,2009-03-30,,0
055EDDDD01,광나루로 240-20.,이현*****,한식-단품요리일반,뚝섬,2020-06-26,,0
D3556C1BB8,광나루로11길 10.,이레**,분식,뚝섬,2012-07-06,,0
BDDF5CFB2D,광나루로11길 37.,남양***,축산물,뚝섬,2005-07-28,,0
7825F19A1A,광나루로4길 8-1.,쁘띠**,베이커리,성수,2014-07-14,,0
502658D9C9,금호산2길 22-10.,금호**,카페,금남시장,2018-04-30,,0
B7970DDBAC,독서당로 301-59.,알뜰**,건어물,금남시장,2015-02-03,,0
521E3795E3,독서당로 303-10.,해밀**,백반/가정식,금남시장,2009-09-07,,0
B8787E12FB,독서당로40길 33.,척스****,호프/맥주,옥수,2015-08-27,,0
64835E743B,독서당로40길 33.,옥수****,한식-육류/고기,옥수,2013-12-02,,0
8E8B1D725E,독서당로46길 35.,심가***,한식-단품요리일반,금남시장,2015-04-24,,0
890A5CC5E0,독서당로51길 31.,함평**,백반/가정식,금남시장,2011-12-21,,0
F3D4CF71FF,독서당로60길 10.,신샘******,식료품,금남시장,2012-04-13,,0
5D4A7C44B2,마장로25길 11-2.,진성**,백반/가정식,마장동,2002-06-29,,0
9769F49AB2,마장로31가길 18.,연흥*****,축산물,마장동,2015-05-28,,0
22BDEE04F4,마장로31길 14-2.,대박****,축산물,마장동,2015-08-10,,0
FB36289140,마장로35나길 3-1,희망**,축산물,마장동,2013-05-24,,0
8CA71260B2,마장로35나길 37.,이모*****,분식,마장동,2008-01-29,,0
AAC3D4597D,마장로35다길 18.,마장***,축산물,마장동,2017-02-08,,0
5417C5A2AE,마장로37길 53-9.,회*,축산물,마장동,2016-05-11,,0
62A9B7888B,마장로39가길 61.,이롬********,건강식품,마장동,1999-11-05,,1
CB42B1688B,무학로10길 29-1.,카페*************,카페,왕십리,2016-07-22,,0
7EAC320AA6,무학봉16길 18-1.,송희****,농산물,왕십리,2016-06-16,,0
FF3C3A8704,서울숲2길 15-12.,스페******,카페,뚝섬,2023-06-21,,0
A6CA3DD492,서울숲2길 32-14.,뤼들********************,주류,뚝섬,2012-04-23,,0
2FF80BC960,서울숲4길 16-19.,우*,카페,뚝섬,2017-12-20,,0
5BC9440DAF,서울숲4길 26-14.,그레******,카페,뚝섬,2017-12-05,,0
1C9BB3C08A,성덕정15길 2-12.,영수**,한식-육류/고기,성수,2014-09-12,,0
E7FB9EBA6B,성덕정15길 4-17.,푸른****,한식-해물/생선,성수,2016-06-01,,0
ED0AED2575,성덕정15길 6-59.,진국***,한식-국밥/설렁탕,성수,2016-05-26,,0
D670574C48,성수이로20길 10.,이북*****,한식-단품요리일반,성수,2010-08-13,,0
92FF17F070,성수이로24길 38.,육*,한식-단품요리일반,자양,2024-01-05,,0
ED180381CA,성수이로7가길 21,피터*,백반/가정식,성수,2007-04-06,,0
15467D0BEC,성수이로7가길 6.,한세***,백반/가정식,성수,2007-03-30,,0
6FC1133E9A,성수일로10길 26.,예바*,한식-단품요리일반,성수,2014-07-25,,0
274F7C9F52,성수일로11길 10.,H커*****,커피전문점,뚝섬,2014-05-29,,0
54537D2AD9,성수일로12길 20.,라보*,베이커리,성수,2013-12-23,,0
05D0F780F0,성수일로12길 20.,돈이******,백반/가정식,성수,2015-04-24,,0
DC88E0D1FD,성수일로12길 23.,리틀****,양식,성수,2016-07-21,,0
C5E2F46391,성수일로12길 25.,엄마****,백반/가정식,성수,2013-08-06,,0
863104F16A,성수일로12길 25.,금돼*,한식-육류/고기,성수,2011-10-05,,0
FFAC8CC0F7,성수일로12길 27.,일미****,한식-국밥/설렁탕,성수,2009-04-24,,0
20BEAD80DD,성수일로12길 27.,성수*,한식-단품요리일반,성수,2015-05-08,,0
7EAF110EFF,성수일로12길 36.,탕*,한식-찌개/전골,성수,2011-08-11,,0
B269C5084C,성수일로3길 7-7.,바로*,양식,성수,2015-10-21,,0
FCA52160AF,아차산로11길 26.,마르***,식료품,성수,2019-03-11,,0
0174C56C09,아차산로11길 26.,햄찌*********,식료품,성수,2022-02-10,,0
E71F240C4E,아차산로11길 27.,오뚜***,식료품,성수,2011-08-10,,1
62B867788E,아차산로13길 33.,패티**,햄버거,성수,2021-07-09,,0
9978494070,아차산로13길 37.,마루***,일식당,성수,2022-01-12,,0
EECEBE2010,아차산로13길 37.,오키**,일식-초밥/롤,성수,2016-07-07,,0
2858CD7B1D,아차산로13길 48.,비엠*****,식품 제조,성수,2014-05-12,,0
6F5E4689DB,아차산로13길 48.,한경****,한식-국밥/설렁탕,성수,2015-10-02,,0
C30D7020C4,아차산로15길 10.,탑와***,주류,성수,2010-03-15,,0
499F119A8A,아차산로15길 10.,Ca**************,커피전문점,성수,2011-01-27,,0
C65FEFD6D4,아차산로17길 26.,투달***************************,커피전문점,성수,2014-11-28,,0
D04EE73563,아차산로17길 26.,반가*****,한식-단품요리일반,성수,2020-01-07,,0
B35562BF7A,아차산로17길 48.,봉추********,한식-육류/고기,성수,2021-12-07,,1
D592366647,아차산로17길 49.,완백**************,한식-단품요리일반,성수,2023-02-27,,0
17DAB44CD4,아차산로7길 14-1,쭈꾸****,한식-해물/생선,성수,2015-07-30,,0
13D9737A1D,왕십리광장로 17.,공차******,차,왕십리,2016-02-23,,1
370B4F40C3,왕십리광장로 17.,전자**,담배,왕십리,2010-12-01,,0
8D18C2E99F,왕십리광장로 17.,달다*******,카페,왕십리,2024-06-04,,0
842D25724F,왕십리광장로 17.,투썸*********,커피전문점,왕십리,2016-07-22,,1
87BD99FCEF,왕십리광장로 17.,나마*******,동남아/인도음식,왕십리,2019-10-02,,0
5C3A9D7C5A,왕십리로14길 18.,대돈*,한식-육류/고기,뚝섬,2023-07-11,,0
D3C9F2C2F5,왕십리로14길 30.,성수****,한식-국밥/설렁탕,뚝섬,2021-03-22,,0
