가맹점구분번호,가맹점명,상권,가맹점주소,가맹점주소_세부,업종,프랜차이즈여부,개설일,폐업일,대분류,25년기준_운영개월수,영업기간_구간
25100A92DC,마장******,마장동,마장로,마장로35길 68.,한식-육류/고기,0,2011-09-01,,식사_그룹_1,167,4. 장기/쇠퇴기
2358FEB402,몽실**,마장동,마장로,마장로35길 70.,축산물,0,2013-10-30,2025-08-05,비외식소매,142,4. 장기/쇠퇴기
30A5227B23,한국**,마장동,마장로,마장로35나길 3,축산물,0,2007-12-06,,비외식소매,212,4. 장기/쇠퇴기
261CA88AD3,현대**,마장동,마장로,마장로35나길 4,축산물,0,2013-03-15,,비외식소매,149,4. 장기/쇠퇴기
A0C37B29DA,삼형***,마장동,마장로,마장로35다길 9,축산물,0,2007-10-20,,비외식소매,214,4. 장기/쇠퇴기
E999F941CF,대용*****,마장동,마장로,마장로35다길 9,축산물,0,2009-03-16,,비외식소매,197,4. 장기/쇠퇴기
EF32AB6F09,대성**,마장동,마장로,마장로35다길 9,축산물,0,2011-09-07,,비외식소매,167,4. 장기/쇠퇴기
40B3115ED5,영양**,마장동,마장로,마장로35다길 9,축산물,0,2014-04-28,,비외식소매,136,4. 장기/쇠퇴기
A849839BC8,누리**,마장동,마장로,마장로35다길 9,축산물,0,2015-07-03,,비외식소매,121,4. 장기/쇠퇴기
3185CC12C8,영남****,마장동,마장로,마장로37길 40.,축산물,0,2010-09-13,,비외식소매,179,4. 장기/쇠퇴기
3B10BE8CBB,창민**,마장동,마장로,마장로37길 43.,축산물,0,2015-01-08,2025-07-17,비외식소매,127,4. 장기/쇠퇴기
3E36C045C0,한일***,마장동,마장로,마장로37길 53.,축산물,0,2018-08-23,,비외식소매,84,3. 성숙기
B0292898CE,마장****,마장동,마장로,마장로37길 53.,한식-육류/고기,0,2014-04-07,,식사_그룹_1,136,4. 장기/쇠퇴기
844FB79595,한우**,마장동,마장로,마장로37길 59.,축산물,0,2016-05-04,,비외식소매,111,4. 장기/쇠퇴기
1958977F7D,한우************,마장동,마장로,마장로37길 59.,한식-육류/고기,0,2016-04-29,,식사_그룹_1,112,4. 장기/쇠퇴기
FF0B7211A6,동일**,마장동,마장로,마장로39길 14.,축산물,0,2016-12-05,,비외식소매,104,4. 장기/쇠퇴기
50431C729D,청량*****,마장동,마장로,마장로39길 24.,한식-해물/생선,0,2016-06-08,,식사_그룹_1,110,4. 장기/쇠퇴기
6466B7724E,추억*******,마장동,마장로,마장로40길 10.,한식-국수/만두,0,2014-02-19,,식사_그룹_0,138,4. 장기/쇠퇴기
B7E66CE21B,달무**,마장동,마장로,마장로42길 14.,반찬,0,2012-09-14,,비외식소매,155,4. 장기/쇠퇴기
6D331F1EE9,카페***************,한양대,마조로,마조로11길 17.,카페,1,2011-09-21,,카페/디저트,167,4. 장기/쇠퇴기
291BA8B14B,청진****,한양대,마조로,마조로18길 21.,한식-국밥/설렁탕,1,2008-12-24,,식사_그룹_0,200,4. 장기/쇠퇴기
F1F48E332E,한양****,한양대,마조로,마조로1가길 20,꼬치구이,0,2010-03-11,,주점/유흥,185,4. 장기/쇠퇴기
30A3576891,요거********,한양대,마조로,마조로1가길 3.,아이스크림/빙수,1,2014-08-21,,카페/디저트,132,4. 장기/쇠퇴기
D491F00E17,복돼****,한양대,마조로,마조로1길 26-5,한식-육류/고기,0,2005-05-04,,식사_그룹_1,243,4. 장기/쇠퇴기
F961D19759,이수***,한양대,마조로,마조로3가길 21,한식-육류/고기,0,2008-03-18,,식사_그룹_1,209,4. 장기/쇠퇴기
051EE5224E,천*,한양대,마조로,마조로3가길 27,호프/맥주,0,2002-12-20,,주점/유흥,272,4. 장기/쇠퇴기
78443A3289,동래********,한양대,마조로,마조로3가길 30,한식-단품요리일반,0,2015-04-20,,식사_그룹_0,124,4. 장기/쇠퇴기
17B71ACAEE,춘천*****,한양대,마조로,마조로7길 7-1.,한식-육류/고기,1,2016-06-17,,식사_그룹_1,110,4. 장기/쇠퇴기
359DA6198A,쭈식***,한양대,마조로,마조로7길 9-1.,한식-육류/고기,0,2014-08-22,,식사_그룹_1,132,4. 장기/쇠퇴기
2DF77932A4,소*,왕십리,무학로,무학로10길 33.,분식,0,2016-01-08,,식사_그룹_2,115,4. 장기/쇠퇴기
ED3A70B3FF,마블**,마장동,무학로,무학로14길 57.,축산물,0,2014-03-24,,비외식소매,137,4. 장기/쇠퇴기
779A336040,아라**,왕십리,무학로,무학로2길 23-1,일식-참치회,0,2010-05-24,,식사_그룹_3,183,4. 장기/쇠퇴기
BC73C4C3E0,전주**,왕십리,무학봉,무학봉15가길 1,백반/가정식,0,2002-11-04,,기타,273,4. 장기/쇠퇴기
8E3ACDFC79,산고****,왕십리,무학봉,무학봉15길 26.,한식-국수/만두,0,2015-05-11,,식사_그룹_0,123,4. 장기/쇠퇴기
BEFC627F89,오시*,왕십리,무학봉,무학봉16길 21.,한식-단품요리일반,0,2014-12-04,,식사_그룹_0,128,4. 장기/쇠퇴기
AD5F5FFA6F,봉구********,왕십리,무학봉,무학봉26길 10.,호프/맥주,1,2015-06-24,,주점/유흥,122,4. 장기/쇠퇴기
FC4868D4E3,칼국*,왕십리,무학봉,무학봉26길 9-1,한식-국수/만두,0,1996-06-10,,식사_그룹_0,350,4. 장기/쇠퇴기
7E7BE1BF67,수현**,왕십리,무학봉,무학봉28길 12.,일식당,0,2012-10-29,,식사_그룹_1,154,4. 장기/쇠퇴기
BD730ED969,씨씨****,왕십리,무학봉,무학봉28길 19.,카페,0,2014-11-26,,카페/디저트,129,4. 장기/쇠퇴기
4E44FC37D5,최영*******,왕십리,무학봉,무학봉28길 21.,한식-육류/고기,0,2016-01-29,,식사_그룹_1,115,4. 장기/쇠퇴기
462A0062E2,일*,왕십리,무학봉길,무학봉길 64-4.,중식당,0,2013-09-26,,식사_그룹_0,143,4. 장기/쇠퇴기
CA5307D30A,포레**,왕십리,무학봉길,무학봉길 93-1.,카페,0,2015-07-30,,카페/디저트,121,4. 장기/쇠퇴기
46EE1185BE,삼거***,한양대,사근동,사근동10길 2-1,백반/가정식,0,2012-12-27,,기타,152,4. 장기/쇠퇴기
942B127362,집*,뚝섬,상원,상원10길 13-1.,백반/가정식,0,2006-09-14,,기타,227,4. 장기/쇠퇴기
9E719E496C,라프*,뚝섬,서울숲,서울숲2길 8-8.,카페,0,2021-03-17,,카페/디저트,53,3. 성숙기
A153724F2C,사운****,뚝섬,서울숲,서울숲6길 20 .,일반 유흥주점,0,2019-04-23,,주점/유흥,76,3. 성숙기
3E65F94B3C,한남***********,성수,성덕정,성덕정11길 22.,요리주점,0,2014-08-14,,주점/유흥,132,4. 장기/쇠퇴기
A7D92FCCC6,꾸이******,성수,성덕정,성덕정15길 12.,한식-단품요리일반,0,2021-06-25,,식사_그룹_0,50,3. 성숙기
5F8D82CC87,미정****,성수,성덕정,성덕정15길 6-5,한식-해물/생선,0,2008-02-04,,식사_그룹_1,210,4. 장기/쇠퇴기
01F74A3D59,영계*******,성수,성덕정,성덕정17길 8-1,치킨,0,2016-12-01,,식사_그룹_0,104,4. 장기/쇠퇴기
151654BA1D,조개*,성수,성덕정,성덕정17길 8-1,한식-해물/생선,0,2013-12-26,,식사_그룹_1,140,4. 장기/쇠퇴기
A6EA097570,아이**,성수,성덕정,성덕정19길 17.,요리주점,0,2009-09-03,,주점/유흥,191,4. 장기/쇠퇴기
5B86E12858,미경**,성수,성덕정길,성덕정길 135-1,백반/가정식,0,2011-02-28,,기타,174,4. 장기/쇠퇴기
56BE624635,찬찬*,성수,성덕정길,성덕정길 47-1.,한식-단품요리일반,0,2015-04-24,,식사_그룹_0,124,4. 장기/쇠퇴기
88E4663BB3,달라***,성수,성덕정길,성덕정길 48-1.,한식-단품요리일반,0,2013-07-03,,식사_그룹_0,145,4. 장기/쇠퇴기
51546F4B94,연탄***,성수,성수이로,성수이로 32-5.,한식-육류/고기,0,2013-09-06,,식사_그룹_1,143,4. 장기/쇠퇴기
81E3DAF03B,크래*****,성수,성수이로,성수이로 32-7.,한식-단품요리일반,0,2016-08-05,2025-08-11,식사_그룹_0,108,4. 장기/쇠퇴기
52FFF088FE,어랑**,성수,성수이로,성수이로3길 19,한식-해물/생선,0,2005-03-29,,식사_그룹_1,245,4. 장기/쇠퇴기
9D343EC3C4,태상**,성수,성수이로,성수이로3길 21,식품 제조,0,2008-03-14,,기타,209,4. 장기/쇠퇴기
81A9553F88,굴*,성수,성수이로,성수이로5길 1.,카페,0,2019-02-27,,카페/디저트,78,3. 성숙기
F18AEC23C8,성수**,성수,성수이로,성수이로7길 1.,일식-초밥/롤,0,2015-08-25,,식사_그룹_1,120,4. 장기/쇠퇴기
134895DA5B,키베***,성수,성수일로,성수일로 11-2.,베이커리,0,2018-03-19,,카페/디저트,89,3. 성숙기
BAE4DBE504,성수******,뚝섬,성수일로,성수일로 59-1.,한식-육류/고기,0,2010-03-03,,식사_그룹_1,185,4. 장기/쇠퇴기
FCBC6ED9BA,마이*********,성수,성수일로,성수일로3길 2.,샌드위치/토스트,0,2022-04-26,,식사_그룹_2,40,2. 성장기(죽음의계곡)
EB1FBD0949,용이*,성수,성수일로,성수일로8길 5.,분식,0,2015-02-17,,식사_그룹_2,126,4. 장기/쇠퇴기
456FAA8479,화*,성수,성수일로,성수일로8길 5.,한식-육류/고기,0,2016-05-03,,식사_그룹_1,111,4. 장기/쇠퇴기
84840BD483,두찜******,성수,성수일로,성수일로8길 5.,한식-육류/고기,1,2023-11-21,,식사_그룹_1,21,1. 초기
3CD5747A9B,데일****,성수,성수일로,성수일로8길 5.,샌드위치/토스트,0,2022-06-20,,식사_그룹_2,38,2. 성장기(죽음의계곡)
A88840BB81,서산**,성수,아차산로,아차산로13길 6,한식뷔페,0,1999-06-22,,식사_그룹_0,314,4. 장기/쇠퇴기
3751A3FD2E,태양*,성수,아차산로,아차산로7길 19,중식당,0,2000-01-31,,식사_그룹_0,307,4. 장기/쇠퇴기
ADF92BAABD,권식**,성수,아차산로,아차산로7길 4.,한식-육류/고기,0,2015-10-30,,식사_그룹_1,118,4. 장기/쇠퇴기
6624D7D635,아름**,성수,아차산로,아차산로7길 41,식료품,0,2007-09-21,,비외식소매,215,4. 장기/쇠퇴기
B3CE00A387,몽땅***,성수,아차산로,아차산로7길 8.,한식-육류/고기,1,2013-06-12,,식사_그룹_1,146,4. 장기/쇠퇴기
FDD6335CBC,카페***,화양시장,연무장,연무장15길 11.,카페,0,2019-10-11,,카페/디저트,70,3. 성숙기
566804A508,정든**,화양시장,연무장,연무장15길 11.,백반/가정식,0,2022-02-14,,기타,42,2. 성장기(죽음의계곡)
DE2C6A8F93,찌마**,성수,연무장,연무장3길 5-1.,이자카야,0,2019-02-20,,주점/유흥,78,3. 성숙기
B897002DD3,나이*******,성수,연무장,연무장5가길 7.,햄버거,0,2021-10-06,,식사_그룹_2,46,2. 성장기(죽음의계곡)
31F3C37515,송여*****,성수,연무장,연무장5가길 7.,한식-찌개/전골,0,2018-08-24,,식사_그룹_0,84,3. 성숙기
0FDB111E34,빅쭌****,성수,연무장,연무장5가길 7.,한식-단품요리일반,0,2023-11-23,,식사_그룹_0,21,1. 초기
96BE5D7758,메종****,성수,연무장,연무장7가길 5.,한식-육류/고기,0,2014-09-16,,식사_그룹_1,131,4. 장기/쇠퇴기
1F9B203919,루*,성수,연무장길,연무장길 39-25,양식,0,2014-12-26,,식사_그룹_1,128,4. 장기/쇠퇴기
F3F835C942,청죽***,뚝섬,왕십리로,왕십리로 134 .,백반/가정식,0,2000-05-12,,기타,303,4. 장기/쇠퇴기
C59F032CAC,밸런***,한양대,왕십리로,왕십리로 223-1,샌드위치/토스트,1,2009-04-21,,식사_그룹_2,196,4. 장기/쇠퇴기
ED968D5FD1,할리********,왕십리,왕십리로,왕십리로 275-1,커피전문점,1,2015-11-25,,카페/디저트,117,4. 장기/쇠퇴기
BB82FCB163,볼카***,왕십리,왕십리로,왕십리로 291-2,호프/맥주,0,2005-12-02,,주점/유흥,236,4. 장기/쇠퇴기
7D998A4E45,가요**,왕십리,왕십리로,왕십리로 291-2,일반 유흥주점,0,2009-08-06,,주점/유흥,192,4. 장기/쇠퇴기
3DB47F6D25,학다*,왕십리,왕십리로,왕십리로 296-1,카페,0,2011-07-29,,카페/디저트,169,4. 장기/쇠퇴기
51469424CB,공차**********,왕십리,왕십리로,왕십리로 357 .,차,1,2020-07-29,,카페/디저트,61,3. 성숙기
17B4A44FAF,개미**,왕십리,왕십리로,왕십리로 375-1,백반/가정식,0,2015-11-19,,기타,117,4. 장기/쇠퇴기
E411010CB1,진이*******,왕십리,왕십리로,왕십리로 410 .,반찬,1,2023-03-29,,비외식소매,29,2. 성장기(죽음의계곡)
49E147A359,부자**,왕십리,왕십리로,왕십리로 410 .,떡/한과 제조,0,2017-01-10,,비외식소매,103,4. 장기/쇠퇴기
81F1EA7323,성수***,뚝섬,왕십리로,왕십리로 80-1.,한식-국밥/설렁탕,1,2014-10-17,,식사_그룹_0,130,4. 장기/쇠퇴기
292FD26A79,김밥**,왕십리,왕십리로,왕십리로21길 6,분식,1,2007-07-11,,식사_그룹_2,217,4. 장기/쇠퇴기
00A2CF886A,별*,왕십리,왕십리로,왕십리로22길 6,일반 유흥주점,0,2016-02-29,,주점/유흥,114,4. 장기/쇠퇴기
3AE0B97C20,소*,왕십리,왕십리로,왕십리로24길 5,한식-육류/고기,0,2008-10-13,,식사_그룹_1,202,4. 장기/쇠퇴기
305E16DCD0,양자*,왕십리,왕십리로,왕십리로28길 5,중식당,0,2008-10-14,,식사_그룹_0,202,4. 장기/쇠퇴기
EED0404EC2,자연*****,왕십리,왕십리로,왕십리로30길 8,농산물,0,2016-05-04,,비외식소매,111,4. 장기/쇠퇴기
4996910EA9,송범**,뚝섬,왕십리로,왕십리로5길 19,백반/가정식,0,2005-11-23,,기타,237,4. 장기/쇠퇴기
9608F27C4D,일월***,뚝섬,왕십리로,왕십리로6길 2.,한식-단품요리일반,0,2021-06-09,,식사_그룹_0,50,3. 성숙기
0080644746,샵아**,뚝섬,왕십리로,왕십리로8길 4.,요리주점,1,2015-05-15,,주점/유흥,123,4. 장기/쇠퇴기
57D0C5916A,미테**,뚝섬,왕십리로,왕십리로8길 5.,양식,0,2016-09-09,,식사_그룹_1,107,4. 장기/쇠퇴기
C22B08730F,서울****,뚝섬,왕십리로,왕십리로8길 5.,호프/맥주,0,2023-01-13,,주점/유흥,31,2. 성장기(죽음의계곡)
1C4665B740,더블**********,뚝섬,왕십리로,왕십리로8길 7.,한식-육류/고기,0,2016-09-22,,식사_그룹_1,107,4. 장기/쇠퇴기
1A185BC72B,집밥***,답십리,용답,용답19가길 23.,한식-해물/생선,0,2019-11-19,,식사_그룹_1,69,3. 성숙기
B30333D048,할루***,답십리,용답,용답19길 10-2.,치킨,0,2010-10-18,,식사_그룹_0,178,4. 장기/쇠퇴기
DE85469897,쪽선*,답십리,용답,용답29길 15-1.,한식-육류/고기,0,2016-02-18,,식사_그룹_1,114,4. 장기/쇠퇴기
4BB1D5083E,사거***,답십리,용답중앙,용답중앙15길 2,청과물,0,2007-06-26,,비외식소매,218,4. 장기/쇠퇴기
1B554AAC24,서박*****,답십리,용답중앙길,용답중앙길 55.,한식-냉면,0,2015-12-01,,식사_그룹_0,116,4. 장기/쇠퇴기
1CB111F32B,서울**,답십리,용답중앙길,용답중앙길 69.,농산물,0,2016-08-01,,비외식소매,108,4. 장기/쇠퇴기
3466CE84BF,찜사***,답십리,용답중앙길,용답중앙길 92.,한식-해물/생선,0,2015-01-02,,식사_그룹_1,127,4. 장기/쇠퇴기
06EB542919,민들***,옥수,한림말,한림말1길 15-2,떡/한과 제조,0,2010-03-12,,비외식소매,185,4. 장기/쇠퇴기
884843D6AE,찬란********,왕십리,행당로,행당로17길 22.,한식-해물/생선,0,2021-11-30,,식사_그룹_1,45,2. 성장기(죽음의계곡)
FB709A768C,남매***,왕십리,행당로,행당로17길 26.,꼬치구이,0,2016-01-11,,주점/유흥,115,4. 장기/쇠퇴기
8D93FA8AF3,파리********,행당,행당로,행당로6길 97 .,베이커리,1,2016-09-22,,카페/디저트,107,4. 장기/쇠퇴기
B5D809A744,남도***,한양대,마조로,마조로 9,한식-국밥/설렁탕,0,2019-04-15,,식사_그룹_0,76,3. 성숙기
E2718B6445,로이*,금남시장,장터길,장터길 9,양식,0,2017-10-11,,식사_그룹_1,94,3. 성숙기
FA8BCD6DDD,트리***********,신금호,행당로,행당로 2,커피전문점,0,2023-02-08,,카페/디저트,30,2. 성장기(죽음의계곡)
2EDD8317FA,우림*****,신금호,행당로,행당로 6,한식-육류/고기,0,2019-09-11,,식사_그룹_1,71,3. 성숙기
EDFFBFE90B,맘마*,왕십리,고산자로,고산자로  284,도시락,1,2012-07-13,,식사_그룹_2,157,4. 장기/쇠퇴기
53987F6D47,마장****,왕십리,고산자로,고산자로  290,한식-육류/고기,0,1999-09-27,,식사_그룹_1,311,4. 장기/쇠퇴기
8F5D58EB68,레이*************,왕십리,고산자로,고산자로  300,한식-단품요리일반,0,2012-03-06,,식사_그룹_0,161,4. 장기/쇠퇴기
DF916D9BA2,이모*,신금호,금호로,금호로13길  3,백반/가정식,0,2012-05-17,,기타,159,4. 장기/쇠퇴기
5A4B697AE7,바다******,금남시장,금호산,금호산2길  19,한식-해물/생선,1,2012-07-27,,식사_그룹_1,157,4. 장기/쇠퇴기
DE5727B21A,커피*,신금호,무수막,무수막14길  7,식료품,0,2012-06-14,,비외식소매,158,4. 장기/쇠퇴기
64DD526761,꼬치*****,왕십리,무학로,무학로2길  44,이자카야,0,2012-09-05,,주점/유흥,155,4. 장기/쇠퇴기
1A011579F7,뚜레********,성수,성수이로,성수이로  113,베이커리,1,2012-05-30,,카페/디저트,159,4. 장기/쇠퇴기
C41A3932CE,우영***,성수,아차산로,아차산로  144,백반/가정식,0,2012-09-05,,기타,155,4. 장기/쇠퇴기
72DBCB6C77,행당***,왕십리,행당로,행당로17길  5,한식-국밥/설렁탕,0,2011-12-06,,식사_그룹_0,164,4. 장기/쇠퇴기
AB9E1046C2,우리**,행당,행당로,행당로3길  18,청과물,0,2012-04-24,,비외식소매,160,4. 장기/쇠퇴기
B384999F4C,양자*,마장동,고산자로,고산자로22길 11,중식당,0,2001-07-21,,식사_그룹_0,289,4. 장기/쇠퇴기
0DBD011FE1,광덕**,마장동,고산자로,고산자로24길 11,축산물,0,2002-07-23,,비외식소매,277,4. 장기/쇠퇴기
2E56C71323,동호**,마장동,고산자로,고산자로24길 11,축산물,0,2011-01-10,,비외식소매,175,4. 장기/쇠퇴기
577F82A787,명가******,마장동,고산자로,고산자로24길 16,축산물,0,2013-07-24,,비외식소매,145,4. 장기/쇠퇴기
5E6FE68BF5,초경**,마장동,고산자로,고산자로24길 16,축산물,0,2016-04-11,,비외식소매,112,4. 장기/쇠퇴기
310D618597,형우**,마장동,고산자로,고산자로24길 17,축산물,0,2011-04-06,,비외식소매,172,4. 장기/쇠퇴기
ED68BA86A3,우리*****,마장동,고산자로,고산자로24길 6.,축산물,0,2008-04-02,,비외식소매,208,4. 장기/쇠퇴기
C168E9F433,장푸*,마장동,고산자로,고산자로24길 6.,축산물,0,2011-04-06,,비외식소매,172,4. 장기/쇠퇴기
7AE92B81E6,정선****,마장동,고산자로,고산자로24길 6.,축산물,0,2013-11-13,,비외식소매,141,4. 장기/쇠퇴기
D04449492B,고기**,마장동,고산자로,고산자로24길 6.,축산물,0,2014-10-16,,비외식소매,130,4. 장기/쇠퇴기
9CD4728087,여우*,마장동,고산자로,고산자로26길 5.,한식-육류/고기,0,2013-05-20,,식사_그룹_1,147,4. 장기/쇠퇴기
758D61445D,야미*,왕십리,고산자로,고산자로2길 6-6,한식-단품요리일반,0,2007-07-13,,식사_그룹_0,217,4. 장기/쇠퇴기
4E390D279A,드소*************,왕십리,고산자로,고산자로6길 24.,베이커리,0,2016-07-21,,카페/디저트,109,4. 장기/쇠퇴기
F852908BF6,탐라******,왕십리,고산자로,고산자로6길 33.,한식-육류/고기,0,2016-06-22,,식사_그룹_1,110,4. 장기/쇠퇴기
816828B7F6,신촌***,왕십리,고산자로,고산자로6길 40.,한식-국밥/설렁탕,1,2005-01-24,,식사_그룹_0,247,4. 장기/쇠퇴기
28CF1EBDA2,병천**,왕십리,고산자로,고산자로6길 40.,한식-국밥/설렁탕,1,2010-02-11,,식사_그룹_0,186,4. 장기/쇠퇴기
0773FAF52A,전주******,왕십리,고산자로,고산자로6길 40.,한식-국밥/설렁탕,1,2015-01-05,,식사_그룹_0,127,4. 장기/쇠퇴기
D63B351295,동해*,왕십리,고산자로,고산자로8길 26.,중식당,0,2017-03-27,2025-08-13,식사_그룹_0,101,4. 장기/쇠퇴기
5F641D5F4A,두루******,뚝섬,광나루로,광나루로 320-1.,한식-해물/생선,0,2014-09-04,,식사_그룹_1,131,4. 장기/쇠퇴기
2D2C0E00E6,24**************,뚝섬,광나루로,광나루로 320-1.,한식-국밥/설렁탕,1,2018-02-20,,식사_그룹_0,90,3. 성숙기
FBE5899725,피자**,뚝섬,광나루로,광나루로11길 19,피자,0,2008-01-23,,식사_그룹_0,211,4. 장기/쇠퇴기
46D50AE96B,선희***,뚝섬,광나루로,광나루로11길 39,백반/가정식,0,2010-05-28,,기타,183,4. 장기/쇠퇴기
